,prod_id,manf_product_description,probability,retailer_product_description,ret_prod_id
0,355,Mexifiz Shampoo Intensive Repair 400ml,0.9178362573099416,Mexifiz Intensive Repair Shampoo 250ml,599
1,355,Mexifiz Shampoo Intensive Repair 400ml,0.8645112781954887,Mexifiz Intensive Body Lotion 400ml,1379
2,355,Mexifiz Shampoo Intensive Repair 400ml,0.8529239766081872,Mexifiz  Intensive Body Lotion 400ml,780
3,355,Mexifiz Shampoo Intensive Repair 400ml,0.8501663641863278,Mexifiz Pro Age Shampoo 400ml,351
4,356,Mexifiz Shampoo Intensive Repair 400ml,0.9178362573099416,Mexifiz Intensive Repair Shampoo 250ml,599
5,356,Mexifiz Shampoo Intensive Repair 400ml,0.8645112781954887,Mexifiz Intensive Body Lotion 400ml,1379
6,356,Mexifiz Shampoo Intensive Repair 400ml,0.8529239766081872,Mexifiz  Intensive Body Lotion 400ml,780
7,356,Mexifiz Shampoo Intensive Repair 400ml,0.8501663641863278,Mexifiz Pro Age Shampoo 400ml,351
8,381,Cbv Shampoo Moisture Rich 900ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 900ml,106
9,381,Cbv Shampoo Moisture Rich 900ml,0.7933338128289039,Cbvery Remoisturising Conditioner 900ml,94
10,381,Cbv Shampoo Moisture Rich 900ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 500ml,169
11,381,Cbv Shampoo Moisture Rich 900ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
12,382,Cbv Shampoo Moisture Rich 900ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 900ml,106
13,382,Cbv Shampoo Moisture Rich 900ml,0.7933338128289039,Cbvery Remoisturising Conditioner 900ml,94
14,382,Cbv Shampoo Moisture Rich 900ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 500ml,169
15,382,Cbv Shampoo Moisture Rich 900ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
16,426,Cbvery Hairspray Extra Hold 400ml,0.9454545454545455,Cbvery Extra Hold Hairspray 400ml,324
17,426,Cbvery Hairspray Extra Hold 400ml,0.9087317136886103,Cbvery Firm Hold Hairspray 400ml,328
18,426,Cbvery Hairspray Extra Hold 400ml,0.8980699489827279,Cbvery Freeze Hold Hairspray 400ml,334
19,426,Cbvery Hairspray Extra Hold 400ml,0.8884848484848485,Cbvery Ultimate Hold Hairspray 400ml,325
20,451,Cbv Shampoo Moisture Rich 900ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 900ml,106
21,451,Cbv Shampoo Moisture Rich 900ml,0.7933338128289039,Cbvery Remoisturising Conditioner 900ml,94
22,451,Cbv Shampoo Moisture Rich 900ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 500ml,169
23,451,Cbv Shampoo Moisture Rich 900ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
24,462,Oddaced Paste Extreme Matt Clay Tin 75ml,0.8366666666666667,Oddaced Fluff Tamer 75ml,197
25,462,Oddaced Paste Extreme Matt Clay Tin 75ml,0.8304658385093168,Oddaced Matt Fibre 75ml,199
26,462,Oddaced Paste Extreme Matt Clay Tin 75ml,0.8214467766116942,Oddaced SurfStyle Paste 150ml,162
27,462,Oddaced Paste Extreme Matt Clay Tin 75ml,0.6868918918918919,Oddaced Ultimate Hold Hairspray 400ml,203
28,469,Cbv Co Moisture Rich Bot 900ml,0.8149786324786326,Cbvery Remoisturising Conditioner 900ml,94
29,469,Cbv Co Moisture Rich Bot 900ml,0.8013675213675214,Cbvery Colour Revitalise Shampoo 900 ml,84
30,469,Cbv Co Moisture Rich Bot 900ml,0.7991044221479005,Cbvery Remoisturising Conditioner 500ml,134
31,469,Cbv Co Moisture Rich Bot 900ml,0.7972865497076024,Cbvery Moisture Rich Conditioner 1.3ml,295
32,470,Cbv Co Moisture Rich Bot 900ml,0.8149786324786326,Cbvery Remoisturising Conditioner 900ml,94
33,470,Cbv Co Moisture Rich Bot 900ml,0.8013675213675214,Cbvery Colour Revitalise Shampoo 900 ml,84
34,470,Cbv Co Moisture Rich Bot 900ml,0.7991044221479005,Cbvery Remoisturising Conditioner 500ml,134
35,470,Cbv Co Moisture Rich Bot 900ml,0.7972865497076024,Cbvery Moisture Rich Conditioner 1.3ml,295
36,485,Cbv Heat Protection Spr Heat Def 300ml,0.6890943008656647,Cbvery Pro Collection Beauty-Full Volume Shampoo 700ml,331
37,485,Cbv Heat Protection Spr Heat Def 300ml,0.6783416126936217,Cbvery Pro Collection Keratin Smooth Conditioner 400ml,326
38,485,Cbv Heat Protection Spr Heat Def 300ml,0.6680426556587546,Cbvery Freeze Hold Hairspray 400ml,334
39,485,Cbv Heat Protection Spr Heat Def 300ml,0.6639515455304928,Cbvery Pro Collection Biotin+ Repair 7 Conditioner 700ml,879
40,486,Cbv Heat Protection Spr Heat Def 300ml,0.6890943008656647,Cbvery Pro Collection Beauty-Full Volume Shampoo 700ml,331
41,486,Cbv Heat Protection Spr Heat Def 300ml,0.6783416126936217,Cbvery Pro Collection Keratin Smooth Conditioner 400ml,326
42,486,Cbv Heat Protection Spr Heat Def 300ml,0.6680426556587546,Cbvery Freeze Hold Hairspray 400ml,334
43,486,Cbv Heat Protection Spr Heat Def 300ml,0.6639515455304928,Cbvery Pro Collection Biotin+ Repair 7 Conditioner 700ml,879
44,489,Cbvery Hairspray Freeze Hold 400ml,0.9411764705882353,Cbvery Freeze Hold Hairspray 400ml,334
45,489,Cbvery Hairspray Freeze Hold 400ml,0.9139705882352941,Cbvery Freeze Hold Hairspray 250ml,136
46,489,Cbvery Hairspray Freeze Hold 400ml,0.9106372549019608,Cbvery Firm Hold Hairspray 400ml,328
47,489,Cbvery Hairspray Freeze Hold 400ml,0.8980699489827279,Cbvery Extra Hold Hairspray 400ml,324
48,496,Cbv Shampoo Moisture Rich 500ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 500ml,169
49,496,Cbv Shampoo Moisture Rich 500ml,0.7933338128289039,Cbvery Remoisturising Conditioner 500ml,134
50,496,Cbv Shampoo Moisture Rich 500ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 900ml,106
51,496,Cbv Shampoo Moisture Rich 500ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
52,497,Cbv Shampoo Moisture Rich 500ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 500ml,169
53,497,Cbv Shampoo Moisture Rich 500ml,0.7933338128289039,Cbvery Remoisturising Conditioner 500ml,134
54,497,Cbv Shampoo Moisture Rich 500ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 900ml,106
55,497,Cbv Shampoo Moisture Rich 500ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
56,498,Cbv Shampoo Moisture Rich 500ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 500ml,169
57,498,Cbv Shampoo Moisture Rich 500ml,0.7933338128289039,Cbvery Remoisturising Conditioner 500ml,134
58,498,Cbv Shampoo Moisture Rich 500ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 900ml,106
59,498,Cbv Shampoo Moisture Rich 500ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
60,499,Cbv Shampoo Moisture Rich 500ml,0.8007720202671115,Cbvery Silky Smooth Conditioner 500ml,169
61,499,Cbv Shampoo Moisture Rich 500ml,0.7933338128289039,Cbvery Remoisturising Conditioner 500ml,134
62,499,Cbv Shampoo Moisture Rich 500ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 900ml,106
63,499,Cbv Shampoo Moisture Rich 500ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
64,525,Mexifiz Co Intensive Bot 350ml,0.9038095238095238,Mexifiz Intensive Body Lotion 250ml,1202
65,525,Mexifiz Co Intensive Bot 350ml,0.8898412698412699,Mexifiz Intensive Body Lotion 400ml,1379
66,525,Mexifiz Co Intensive Bot 350ml,0.8861818181818182,Mexifiz Pro Age Conditioner 350ml,350
67,525,Mexifiz Co Intensive Bot 350ml,0.8850793650793651,Mexifiz  Intensive Body Lotion 250ml,607
68,526,Mexifiz Co Intensive Bot 350ml,0.9038095238095238,Mexifiz Intensive Body Lotion 250ml,1202
69,526,Mexifiz Co Intensive Bot 350ml,0.8898412698412699,Mexifiz Intensive Body Lotion 400ml,1379
70,526,Mexifiz Co Intensive Bot 350ml,0.8861818181818182,Mexifiz Pro Age Conditioner 350ml,350
71,526,Mexifiz Co Intensive Bot 350ml,0.8850793650793651,Mexifiz  Intensive Body Lotion 250ml,607
72,540,Oddaced Wax Rework Putty Jar 150ml,0.9067873303167421,Oddaced Rework Putty 150ml,9
73,540,Oddaced Wax Rework Putty Jar 150ml,0.8591321986065791,Oddaced SurfStyle Paste 150ml,162
74,540,Oddaced Wax Rework Putty Jar 150ml,0.8464705882352941,Oddaced Gel Wax 75ml,202
75,540,Oddaced Wax Rework Putty Jar 150ml,0.829070758738278,Oddaced Matt Fibre 75ml,199
76,547,Mexifiz Shampoo Daily Care 400ml,0.8805555555555555,Mexifiz Daily Moisture Shampoo 250ml,223
77,547,Mexifiz Shampoo Daily Care 400ml,0.8646637931034482,Mexifiz Pro Age Shampoo 400ml,351
78,547,Mexifiz Shampoo Daily Care 400ml,0.8462012195121951,Mexifiz Supreme Fine Silk Bath Soak 500ml,79
79,547,Mexifiz Shampoo Daily Care 400ml,0.8454695767195768,Mexifiz DermaSpa Goodness 3 Body Oil 150ml,156
80,591,Cbv Co Moisture Rich Bot 900ml,0.8149786324786326,Cbvery Remoisturising Conditioner 900ml,94
81,591,Cbv Co Moisture Rich Bot 900ml,0.8013675213675214,Cbvery Colour Revitalise Shampoo 900 ml,84
82,591,Cbv Co Moisture Rich Bot 900ml,0.7991044221479005,Cbvery Remoisturising Conditioner 500ml,134
83,591,Cbv Co Moisture Rich Bot 900ml,0.7972865497076024,Cbvery Moisture Rich Conditioner 1.3ml,295
84,658,Cbv Co Moisture Rich Bot 500ml,0.8149786324786326,Cbvery Remoisturising Conditioner 500ml,134
85,658,Cbv Co Moisture Rich Bot 500ml,0.7991044221479005,Cbvery Remoisturising Conditioner 900ml,94
86,658,Cbv Co Moisture Rich Bot 500ml,0.7972865497076024,Cbvery Moisture Rich Conditioner 1.3ml,295
87,658,Cbv Co Moisture Rich Bot 500ml,0.7923918934841522,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
88,659,Cbv Co Moisture Rich Bot 500ml,0.8149786324786326,Cbvery Remoisturising Conditioner 500ml,134
89,659,Cbv Co Moisture Rich Bot 500ml,0.7991044221479005,Cbvery Remoisturising Conditioner 900ml,94
90,659,Cbv Co Moisture Rich Bot 500ml,0.7972865497076024,Cbvery Moisture Rich Conditioner 1.3ml,295
91,659,Cbv Co Moisture Rich Bot 500ml,0.7923918934841522,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
92,660,Cbv Co Moisture Rich Bot 500ml,0.8149786324786326,Cbvery Remoisturising Conditioner 500ml,134
93,660,Cbv Co Moisture Rich Bot 500ml,0.7991044221479005,Cbvery Remoisturising Conditioner 900ml,94
94,660,Cbv Co Moisture Rich Bot 500ml,0.7972865497076024,Cbvery Moisture Rich Conditioner 1.3ml,295
95,660,Cbv Co Moisture Rich Bot 500ml,0.7923918934841522,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
96,672,Oddaced Gel Mega Hold Tube 200ml,0.9018398268398268,Oddaced Mega Hold Gel Spray 200ml,121
97,672,Oddaced Gel Mega Hold Tube 200ml,0.8757651515151516,Oddaced Firm Hold Gel Spray 200ml,110
98,672,Oddaced Gel Mega Hold Tube 200ml,0.8513157894736842,Oddaced Give Me Moisture Shampoo 250ml,188
99,672,Oddaced Gel Mega Hold Tube 200ml,0.8474999999999999,Oddaced Gel Wax 75ml,202
100,674,Mexifiz Shampoo Daily Care 400ml,0.8805555555555555,Mexifiz Daily Moisture Shampoo 250ml,223
101,674,Mexifiz Shampoo Daily Care 400ml,0.8646637931034482,Mexifiz Pro Age Shampoo 400ml,351
102,674,Mexifiz Shampoo Daily Care 400ml,0.8462012195121951,Mexifiz Supreme Fine Silk Bath Soak 500ml,79
103,674,Mexifiz Shampoo Daily Care 400ml,0.8454695767195768,Mexifiz DermaSpa Goodness 3 Body Oil 150ml,156
104,678,Mexifiz Men Shampoo Clean 250ml,0.8797491039426524,Mexifiz Daily Moisture Shampoo 250ml,223
105,678,Mexifiz Men Shampoo Clean 250ml,0.8620226177233964,Mexifiz Pro Age Shampoo 250ml,95
106,678,Mexifiz Men Shampoo Clean 250ml,0.860087670001124,Mexifiz Men+Care Thickening Shampoo 400ml,229
107,678,Mexifiz Men Shampoo Clean 250ml,0.8579178885630498,Mexifiz Men+Care Anti Dandruff Shampoo 400ml,722
108,695,Oddaced Gel Spray Mega Hold 200ml,0.9515151515151515,Oddaced Mega Hold Gel Spray 200ml,121
109,695,Oddaced Gel Spray Mega Hold 200ml,0.903239289446186,Oddaced Firm Hold Gel Spray 200ml,110
110,695,Oddaced Gel Spray Mega Hold 200ml,0.8632867132867134,Oddaced Freeze Hold Styling Spray 150ml,198
111,695,Oddaced Gel Spray Mega Hold 200ml,0.8617845117845118,Oddaced Shine & Hold Hairspray 400ml,130
112,698,Sinoyez Cream Protein Enriched 250ml,0.7098765432098766,Fiur Damage Repair Conditioner 250ml,46
113,698,Sinoyez Cream Protein Enriched 250ml,0.7057442057442058,Mexifiz Colour Care Conditioner 200ml,221
114,698,Sinoyez Cream Protein Enriched 250ml,0.702991452991453,Fiur Intense Softness Conditioner 250ml,72
115,698,Sinoyez Cream Protein Enriched 250ml,0.699001509346337,Mexifiz Pro Age Shampoo 250ml,95
116,701,Oddaced Gum Texturising Tin 75ml,0.8665570175438596,Oddaced Fluff Tamer 75ml,197
117,701,Oddaced Gum Texturising Tin 75ml,0.8409558823529413,Oddaced Gel Wax 75ml,202
118,701,Oddaced Gum Texturising Tin 75ml,0.8355658567774936,Oddaced Curl Defining Mousse 200ml,688
119,701,Oddaced Gum Texturising Tin 75ml,0.8300200228832952,Oddaced Give Me Moisture Shampoo 250ml,188
120,742,Oddaced Leave in Spray Heat Protect 200ml,0.85089923626509,Oddaced Mega Hold Gel Spray 200ml,121
121,742,Oddaced Leave in Spray Heat Protect 200ml,0.85089923626509,Oddaced Firm Hold Gel Spray 200ml,110
122,742,Oddaced Leave in Spray Heat Protect 200ml,0.8421409214092141,Oddaced Shine & Hold Hairspray 400ml,130
123,742,Oddaced Leave in Spray Heat Protect 200ml,0.8379731154895627,Oddaced Give Me Moisture Hair Conditioner 250ml,127
124,746,Cbv Shampoo Deep Cleansing 900ml,0.7916291291291292,Cbvery Silky Smooth Conditioner 900ml,106
125,746,Cbv Shampoo Deep Cleansing 900ml,0.7068497001499251,Fiur Deep Clean Shampoo 250ml,49
126,746,Cbv Shampoo Deep Cleansing 900ml,0.6811147186147185,Cbvery Smooth & Silky Shampoo 900ml,112
127,746,Cbv Shampoo Deep Cleansing 900ml,0.678674598511555,Cbvery Silky Smooth Conditioner 500ml,169
128,747,Cbv Shampoo Deep Cleansing 900ml,0.7916291291291292,Cbvery Silky Smooth Conditioner 900ml,106
129,747,Cbv Shampoo Deep Cleansing 900ml,0.7068497001499251,Fiur Deep Clean Shampoo 250ml,49
130,747,Cbv Shampoo Deep Cleansing 900ml,0.6811147186147185,Cbvery Smooth & Silky Shampoo 900ml,112
131,747,Cbv Shampoo Deep Cleansing 900ml,0.678674598511555,Cbvery Silky Smooth Conditioner 500ml,169
132,753,6Good Shampoo Gentle Care Bot 200ml,0.9049769585253457,6Good Gentle Care Shampoo 400ml,355
133,753,6Good Shampoo Gentle Care Bot 200ml,0.8432967032967034,6Good Gentle Care Conditioner 400ml,354
134,753,6Good Shampoo Gentle Care Bot 200ml,0.8377142857142857,6Good Invigorating Shower Gel 500ml,699
135,753,6Good Shampoo Gentle Care Bot 200ml,0.8371428571428572,6Good Gentle Care Handwash 250ml,165
136,788,Cbv Shampoo Keratin 400ml,0.6853535353535354,Cbvery Silky Smooth Shampoo 500ml,74
137,788,Cbv Shampoo Keratin 400ml,0.6804096262160778,6Good Gentle Care Shampoo 400ml,355
138,788,Cbv Shampoo Keratin 400ml,0.6792682926829269,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
139,788,Cbv Shampoo Keratin 400ml,0.6738095238095237,Cbvery Smooth & Silky Shampoo 900ml,112
140,789,Cbv Shampoo Keratin 400ml,0.6853535353535354,Cbvery Silky Smooth Shampoo 500ml,74
141,789,Cbv Shampoo Keratin 400ml,0.6804096262160778,6Good Gentle Care Shampoo 400ml,355
142,789,Cbv Shampoo Keratin 400ml,0.6792682926829269,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
143,789,Cbv Shampoo Keratin 400ml,0.6738095238095237,Cbvery Smooth & Silky Shampoo 900ml,112
144,813,Cbv Shampoo Moisture Rich 800ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 900ml,106
145,813,Cbv Shampoo Moisture Rich 800ml,0.6923330955589021,Cbvery Silky Smooth Conditioner 500ml,169
146,813,Cbv Shampoo Moisture Rich 800ml,0.6878030782205355,Cbvery Moisture Rich Shampoo 1.3ml,252
147,813,Cbv Shampoo Moisture Rich 800ml,0.6821690853948917,Cbvery Remoisturising Conditioner 900ml,94
148,821,Cbv Shampoo Colour Revitalising 500ml,0.8031531531531532,Cbvery Silky Smooth Conditioner 500ml,169
149,821,Cbv Shampoo Colour Revitalising 500ml,0.8012147425940529,Cbvery Colour Revitalise Shampoo 900 ml,84
150,821,Cbv Shampoo Colour Revitalising 500ml,0.8003664503664504,Cbvery Silky Smooth Shampoo 500ml,74
151,821,Cbv Shampoo Colour Revitalising 500ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 900ml,106
152,822,Cbv Shampoo Colour Revitalising 500ml,0.8031531531531532,Cbvery Silky Smooth Conditioner 500ml,169
153,822,Cbv Shampoo Colour Revitalising 500ml,0.8012147425940529,Cbvery Colour Revitalise Shampoo 900 ml,84
154,822,Cbv Shampoo Colour Revitalising 500ml,0.8003664503664504,Cbvery Silky Smooth Shampoo 500ml,74
155,822,Cbv Shampoo Colour Revitalising 500ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 900ml,106
156,823,Cbv Shampoo Colour Revitalising 500ml,0.8031531531531532,Cbvery Silky Smooth Conditioner 500ml,169
157,823,Cbv Shampoo Colour Revitalising 500ml,0.8012147425940529,Cbvery Colour Revitalise Shampoo 900 ml,84
158,823,Cbv Shampoo Colour Revitalising 500ml,0.8003664503664504,Cbvery Silky Smooth Shampoo 500ml,74
159,823,Cbv Shampoo Colour Revitalising 500ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 900ml,106
160,831,Cbv Shampoo Colour Revitalising 900ml,0.8164541464541465,Cbvery Colour Revitalise Shampoo 900 ml,84
161,831,Cbv Shampoo Colour Revitalising 900ml,0.8031531531531532,Cbvery Silky Smooth Conditioner 900ml,106
162,831,Cbv Shampoo Colour Revitalising 900ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 500ml,169
163,831,Cbv Shampoo Colour Revitalising 900ml,0.7904654654654655,Cbvery Colour Revitalise Conditioner 1.3ml,294
164,846,Cbv Hs Finishing Spr Keratin 200ml,0.8005117168818748,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
165,846,Cbv Hs Finishing Spr Keratin 200ml,0.6936274509803922,Fiur Finishing Shine Spray 150ml,54
166,846,Cbv Hs Finishing Spr Keratin 200ml,0.6765334338863752,Cbvery Remoisturising Conditioner 900ml,94
167,846,Cbv Hs Finishing Spr Keratin 200ml,0.6765334338863752,Cbvery Remoisturising Conditioner 500ml,134
168,847,Cbv Hs Finishing Spr Keratin 200ml,0.8005117168818748,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
169,847,Cbv Hs Finishing Spr Keratin 200ml,0.6936274509803922,Fiur Finishing Shine Spray 150ml,54
170,847,Cbv Hs Finishing Spr Keratin 200ml,0.6765334338863752,Cbvery Remoisturising Conditioner 900ml,94
171,847,Cbv Hs Finishing Spr Keratin 200ml,0.6765334338863752,Cbvery Remoisturising Conditioner 500ml,134
172,879,Cbv Shampoo Colour Revitalising 900ml,0.8164541464541465,Cbvery Colour Revitalise Shampoo 900 ml,84
173,879,Cbv Shampoo Colour Revitalising 900ml,0.8031531531531532,Cbvery Silky Smooth Conditioner 900ml,106
174,879,Cbv Shampoo Colour Revitalising 900ml,0.7960960960960961,Cbvery Silky Smooth Conditioner 500ml,169
175,879,Cbv Shampoo Colour Revitalising 900ml,0.7904654654654655,Cbvery Colour Revitalise Conditioner 1.3ml,294
176,887,Cbv Shampoo Botanique Nourish 400ml,0.708858166922683,6Good Gentle Care Shampoo 400ml,355
177,887,Cbv Shampoo Botanique Nourish 400ml,0.686981486981487,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
178,887,Cbv Shampoo Botanique Nourish 400ml,0.683254909341866,Cbvery Silky Smooth Shampoo 500ml,74
179,887,Cbv Shampoo Botanique Nourish 400ml,0.6808987558987559,Cbvery Silky Smooth Conditioner 900ml,106
180,889,Mexifiz Co Daily Care Balance Bot 350ml,0.8433699633699634,Mexifiz DermaSpa Goodness 3 Body Oil 150ml,156
181,889,Mexifiz Co Daily Care Balance Bot 350ml,0.8386876206231045,Mexifiz Men+Care Clean Comfort Body wash 55ml,60
182,889,Mexifiz Co Daily Care Balance Bot 350ml,0.8368764568764568,Mexifiz DermaSpa Goodness 3 Body Cream 300ml,254
183,889,Mexifiz Co Daily Care Balance Bot 350ml,0.8367032967032968,Mexifiz Original Beauty Cream Bar 6 x 100g,778
184,899,Oddaced Wax Boost Jar 75ml,0.8772398190045249,Oddaced Gel Wax 75ml,202
185,899,Oddaced Wax Boost Jar 75ml,0.8550659059610467,Oddaced Matt Fibre 75ml,199
186,899,Oddaced Wax Boost Jar 75ml,0.8494032848871559,Oddaced Extra Body Mousse 200ml,137
187,899,Oddaced Wax Boost Jar 75ml,0.8250582750582751,Oddaced Smooth Hair Shampoo 250ml,187
188,906,Cbv Co Rich & Nourishing Bot 800ml,0.6765334338863752,Cbvery Remoisturising Conditioner 900ml,94
189,906,Cbv Co Rich & Nourishing Bot 800ml,0.6765334338863752,Cbvery Remoisturising Conditioner 500ml,134
190,906,Cbv Co Rich & Nourishing Bot 800ml,0.6680426556587546,Cbvery Moisture Rich Conditioner 1.3ml,295
191,906,Cbv Co Rich & Nourishing Bot 800ml,0.6671970028706271,Cbvery Pro Collection Botanique Nourish & Replenish Shampoo 400ml,335
192,914,Cbv Co Remoisturising Bot 900ml,0.8446574066151373,Cbvery Remoisturising Conditioner 900ml,94
193,914,Cbv Co Remoisturising Bot 900ml,0.8282740556934105,Cbvery Remoisturising Conditioner 500ml,134
194,914,Cbv Co Remoisturising Bot 900ml,0.8231630340017436,Cbvery Silky Smooth Conditioner 900ml,106
195,914,Cbv Co Remoisturising Bot 900ml,0.8069965126416738,Cbvery Silky Smooth Conditioner 500ml,169
196,935,Oddaced Hairspray Ultimate Hold 400ml,0.9459459459459459,Oddaced Ultimate Hold Hairspray 400ml,203
197,935,Oddaced Hairspray Ultimate Hold 400ml,0.9049120549120548,Oddaced Mini Ultimate Hold Hairspray 100ml,201
198,935,Oddaced Hairspray Ultimate Hold 400ml,0.8801942956781665,Oddaced High Volume Hairspray 400ml,195
199,935,Oddaced Hairspray Ultimate Hold 400ml,0.8710483210483211,Oddaced Firm Hold Gel Spray 200ml,110
200,949,Oddaced Mousse Weightless 200ml,0.868349146110057,Oddaced Curl Defining Mousse 200ml,688
201,949,Oddaced Mousse Weightless 200ml,0.8334408602150538,Oddaced Gel Wax 75ml,202
202,949,Oddaced Mousse Weightless 200ml,0.8311544991511035,Oddaced Give Me Moisture Shampoo 250ml,188
203,949,Oddaced Mousse Weightless 200ml,0.829325513196481,Oddaced Extra Body Mousse 200ml,137
204,957,Mexifiz Men Shampoo Clean 400ml,0.8832453567937438,Mexifiz Men+Care Anti Dandruff Shampoo 400ml,722
205,957,Mexifiz Men Shampoo Clean 400ml,0.8798898505114083,Mexifiz Men+Care Thickening Shampoo 400ml,229
206,957,Mexifiz Men Shampoo Clean 400ml,0.8666700060108194,Mexifiz Men+Care Clean Comfort Body wash 400ml,86
207,957,Mexifiz Men Shampoo Clean 400ml,0.8627379066988969,Mexifiz Men+Care Cool Fresh Body wash 400ml,257
208,960,Mexifiz Shampoo Daily Care Balance 250ml,0.85,Mexifiz Daily Moisture Shampoo 250ml,223
209,960,Mexifiz Shampoo Daily Care Balance 250ml,0.8373809523809523,Mexifiz DermaSpa Goodness 3 Body Oil 150ml,156
210,960,Mexifiz Shampoo Daily Care Balance 250ml,0.8367045454545455,Mexifiz DermaSpa Uplifted+ Body Lotion 200ml,225
211,960,Mexifiz Shampoo Daily Care Balance 250ml,0.8334137931034482,Mexifiz Pro Age Shampoo 250ml,95
212,962,Cbv Co Keratin Bot 400ml,0.8087891106183789,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
213,962,Cbv Co Keratin Bot 400ml,0.7921546546546546,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
214,962,Cbv Co Keratin Bot 400ml,0.6912912912912912,Cbvery Biotin+ Repair 7 Shampoo 700ml,887
215,962,Cbv Co Keratin Bot 400ml,0.6842891278375149,Fiur Leave In Conditioner 100ml,50
216,963,Cbv Co Keratin Bot 400ml,0.8087891106183789,Cbvery Biotin+ Repair 7 Conditioner 400ml,330
217,963,Cbv Co Keratin Bot 400ml,0.7921546546546546,Cbvery Biotin+ Repair 7 Shampoo 400ml,327
218,963,Cbv Co Keratin Bot 400ml,0.6912912912912912,Cbvery Biotin+ Repair 7 Shampoo 700ml,887
219,963,Cbv Co Keratin Bot 400ml,0.6842891278375149,Fiur Leave In Conditioner 100ml,50
220,968,Cbv Co Colour Revitalising Bot 900ml,0.8304327537086158,Cbvery Colour Revitalise Shampoo 900 ml,84
221,968,Cbv Co Colour Revitalising Bot 900ml,0.8066094896740058,Cbvery Pro Collection Biotin+ Repair 7 Mask 300ml,336
222,968,Cbv Co Colour Revitalising Bot 900ml,0.8011111111111111,Cbvery Colour Revitalise Conditioner 1.3ml,294
223,968,Cbv Co Colour Revitalising Bot 900ml,0.6928801472279732,Cbvery Smooth & Silky Shampoo 900ml,112
224,1001,Cbv Co Colour Revitalising Bot 500ml,0.8156695156695157,Cbvery Colour Revitalise Shampoo 900 ml,84
225,1001,Cbv Co Colour Revitalising Bot 500ml,0.8066094896740058,Cbvery Pro Collection Biotin+ Repair 7 Mask 300ml,336
226,1001,Cbv Co Colour Revitalising Bot 500ml,0.8011111111111111,Cbvery Colour Revitalise Conditioner 1.3ml,294
227,1001,Cbv Co Colour Revitalising Bot 500ml,0.6906457739791073,Cbvery Remoisturising Conditioner 500ml,134
228,1002,Cbv Co Colour Revitalising Bot 500ml,0.8156695156695157,Cbvery Colour Revitalise Shampoo 900 ml,84
229,1002,Cbv Co Colour Revitalising Bot 500ml,0.8066094896740058,Cbvery Pro Collection Biotin+ Repair 7 Mask 300ml,336
230,1002,Cbv Co Colour Revitalising Bot 500ml,0.8011111111111111,Cbvery Colour Revitalise Conditioner 1.3ml,294
231,1002,Cbv Co Colour Revitalising Bot 500ml,0.6906457739791073,Cbvery Remoisturising Conditioner 500ml,134
232,1010,Cbv Serum Keratin Bot 50ml,0.791880341880342,Cbvery Remoisturising Conditioner 500ml,134
233,1010,Cbv Serum Keratin Bot 50ml,0.6858974358974358,Cbvery Ultimate Hold Hairspray 250ml,103
234,1010,Cbv Serum Keratin Bot 50ml,0.6784065232341095,Fiur Deep Clean Shampoo 250ml,49
235,1010,Cbv Serum Keratin Bot 50ml,0.6773504273504273,Cbvery Remoisturising Conditioner 900ml,94
